# col1     col2         col3          col4     delta_ra                 delta_dec                col5     col6      col7      id        field     ra            dec            x          y          z_spec   z_peak   faper_F140W   eaper_F140W   faper_F160W   eaper_F160W   f_F606W    e_F606W    f_F814W   e_F814W    f_F125W   e_F125W    f_F140W   e_F140W    f_F160W   e_F160W    tot_cor   kron_radius   a_image   b_image   flux_radius   fwhm_image   flags   f140w_flag   star_flag   use_phot   near_star   nexp_f125w   nexp_f140w   nexp_f160w   lmass   Av    Separation             
  72760    53.1775608   -27.8078056   25.832   5.7200000043167165E-6    -1.489999998938174E-6    0.057    65.6      63.2      21970.0   GOODS-S   53.17755508   -27.80780411   7391.98    10436.93   -1.0     1.3195   0.74111       0.078908      0.64177       0.018581      0.44826    0.019259   0.50836   0.023225   0.89887   0.052769   0.98276   0.10389    0.84494   0.041016   1.1281    3.66          2.804     2.518     2.93          0.0          0       0            2           1          0           26           4            26           8.55    0.0   0.018987408320079262   
  20211    53.1776012   -27.9080475   25.675   7.969999998636013E-6     -1.2219999998563935E-5   0.056    15.5      14.3      2623.0    GOODS-S   53.17759323   -27.90803528   7392.63    4423.06    -1.0     5.0592   0.7894        0.087077      0.58542       0.037979      0.084693   0.022833   0.49155   0.029655   0.91462   0.11486    1.2293    0.13463    0.90512   0.097871   1.1059    3.72          3.711     2.403     4.23          0.0          0       0            2           1          0           6            4            5            9.82    0.1   0.05077576310203427    
  23920    53.1776181   -27.8993889   25.593   9.609999999327101E-6     -7.260000000286482E-6    0.064    25.6      19.4      3587.0    GOODS-S   53.17760849   -27.89938164   7391.67    4942.32    -1.0     0.8547   0.37466       0.086775      0.42497       0.03128       0.243      0.018994   0.46905   0.027101   0.51539   0.098508   0.5397    0.12411    0.6078    0.125      1.0647    5.36          3.392     2.617     3.95          0.0          0       0            2           1          0           8            4            8            8.1     0.0   0.04022333658972459    
  15921    53.1776254   -27.9173903   25.407   9.279999993339061E-6     -7.110000002086281E-6    0.056    59.1      23.3      1770.0    GOODS-S   53.17761612   -27.91738319   7391.77    3862.17    -1.0     0.9123   1.2702        0.090323      1.5159        0.045892      0.36838    0.024237   0.87888   0.031898   1.9734    0.15041    2.1034    0.1485     2.4923    0.17676    1.0671    4.24          4.238     3.154     4.21          0.0          3       0            0           1          0           4            4            4            9.28    0.4   0.039071618104839306   
  37277    53.1776422   -27.8721163   25.44    1.8449999998892963E-5    3.6000000029901003E-6    0.054    38.3      29.2      7850.0    GOODS-S   53.17762375   -27.8721199    7390.18    6578.05    -1.0     2.4845   0.58664       0.090199      0.67747       0.043474      0.68799    0.025006   0.78938   0.038463   1.0759    0.1679     1.1126    0.16984    1.2756    0.14537    1.0762    4.83          3.422     2.396     5.01          0.0          0       0            0           1          0           4            4            4            9.31    0.4   0.060128137643853975   
  45499    53.1776756   -27.8564713   25.713   9.890000001178123E-6     7.199999991769346E-7     0.075    17.0      16.7      11426.0   GOODS-S   53.17766571   -27.85647202   7387.47    7516.85    -1.0     0.1531   0.29704       0.087094      0.38276       0.032603      0.45263    0.031153   0.76503   0.035219   0.58888   0.13845    0.6357    0.18506    0.81328   0.11212    1.0742    5.33          3.564     1.977     5.77          0.0          0       0            2           1          0           8            4            8            6.54    0.8   0.03158477507281374    
  95752    53.177677    -27.7639902   22.061   -1.9229999999481606E-5   -1.314999999735278E-5    0.0060   1040.0    1010.0    32058.0   GOODS-S   53.17769623   -27.76397705   7383.4     13066.54   -1.0     0.5805   36.089        0.085423      37.586        0.021231      3.489      0.017875   19.31     0.016442   43.546    0.055644   44.093    0.10362    45.594    0.05927    1.0941    3.5           3.536     3.271     2.31          3.25         3       0            1           0          0           20           4            20           10.31   0.1   0.07741850522099611    
  81832    53.1777632   -27.7869798   24.544   1.7380000002731322E-5    -2.3009999999601405E-5   0.029    143.0     132.0     26794.0   GOODS-S   53.17774582   -27.78695679   7381.36    11687.82   -1.0     0.9282   1.3023        0.06841       1.3376        0.017599      0.92535    0.025507   1.4988    0.025593   2.1124    0.057784   2.0313    0.10594    2.0714    0.060086   1.0747    3.5           4.774     3.383     4.11          0.0          0       0            0           1          0           83           80           125          8.81    0.1   0.09962815047771817    
  54587    53.1777737   -27.8414208   25.649   6.221000000294907E-5     9.859999998695912E-6     0.06     34.8      30.0      15041.0   GOODS-S   53.17771149   -27.84143066   7384.67    8419.41    -1.0     0.2754   0.29394       0.090449      0.20296       0.02203       0.34788    0.035311   0.36998   0.038922   0.53099   0.11444    0.71384   0.21809    0.48937   0.093514   1.0602    5.77          3.73      2.266     6.58          0.0          3       0            2           1          0           18           4            18           6.78    0.3   0.20118772047523517    
  36143    53.177795    -27.8736622   22.976   7.2200000005295806E-6    -3.069999998217554E-6    0.011    186.0     182.0     7680.0    GOODS-S   53.17778778   -27.87365913   7381.38    6485.62    -1.0     0.7809   3.7503        0.090584      3.8654        0.03436       3.0078     0.030802   6.2178    0.041182   8.426     0.17054    8.761     0.2101     8.9652    0.16121    1.0514    3.5           6.337     4.276     6.3           0.0          0       0            0           1          0           6            4            8            9.22    0.6   0.02549632933341098    
  99727    53.177805    -27.7577969   24.402   1.959999998746298E-6     -1.1099999998265275E-5   0.023    87.0      86.2      33374.0   GOODS-S   53.17780304   -27.7577858    7377.55    13438.0    -1.0     0.9591   1.6421        0.084808      1.7066        0.020563      1.0543     0.019924   1.7646    0.020633   2.4428    0.062449   2.3206    0.11899    2.3945    0.055122   1.0999    3.5           3.925     2.748     3.69          0.0          0       0            0           1          0           22           4            20           8.85    0.0   0.040444894114993794   
  54553    53.1779023   -27.8391944   21.882   7.709999998439798E-6     -4.870000001488961E-6    0.0070   384.0     367.0     15666.0   GOODS-S   53.17789459   -27.83918953   7374.76    8553.77    0.7682   0.7807   6.7861        0.090057      7.8428        0.022477      5.6543     0.059191   14.079    0.064922   26.092    0.1893     27.596    0.3636     31.665    0.22148    1.0065    3.5           14.821    6.049     9.97          0.0          3       0            0           1          0           18           4            18           9.72    1.2   0.030162191630885567   
  18337    53.1779051   -27.9095334   22.22    1.0509999995633734E-5    -8.499999992750418E-7    0.0070   484.0     483.0     2346.0    GOODS-S   53.17789459   -27.90953255   7376.71    4333.21    1.1036   1.0892   11.228        0.088714      10.911        0.036349      12.819     0.025339   15.027    0.033023   18.554    0.12907    19.308    0.15147    18.629    0.16542    1.0542    3.5           5.719     4.505     4.58          9.29         0       0            0           1          0           6            4            6            9.54    0.4   0.03357494421512401    
  41456    53.1779193   -27.8620085   23.383   3.996999999600348E-5     2.9159999996863917E-5    0.017    137.0     129.0     10417.0   GOODS-S   53.17787933   -27.86203766   7376.29    7182.92    -1.0     0.0856   2.0606        0.087335      2.1746        0.036544      3.4719     0.041788   4.7985    0.05254    6.1298    0.22699    6.4521    0.27151    6.7605    0.21167    1.0354    3.63          8.016     4.434     8.23          0.0          3       0            0           1          0           6            4            6            7.34    0.3   0.16493241672885908    
  10469    53.1779414   -27.9287037   23.827   -1.0410000001570552E-5   3.4199999987549745E-6    0.019    83.0      77.2      998.0     GOODS-S   53.17795181   -27.92870712   7374.3     3182.76    -1.0     0.5933   -99.0         -99.0         2.3829        0.074909      1.9122     0.032756   2.9391    0.031287   3.5357    0.18603    -99.0     -99.0      3.995     0.2861     1.0676    4.35          4.436     2.824     4.6           0.0          0       0            0           1          0           2            0            2            8.7     0.1   0.03532616074182213    
  42705    53.1779539   -27.8615753   25.162   -5.5400000036343044E-6   -3.029999998460653E-6    0.049    60.1      43.2      10351.0   GOODS-S   53.17795944   -27.86157227   7371.94    7210.88    -1.0     2.585    1.3581        0.086719      1.857         0.036498      0.90065    0.034562   1.2593    0.038171   2.5821    0.17856    3.2593    0.20662    4.4247    0.16274    1.056     3.73          5.94      3.692     6.48          0.0          3       0            0           1          0           6            4            6            10.24   1.2   0.02073341727971167    
  14555    53.1779622   -27.9176927   21.346   1.0389999999915744E-5    -4.329999999441725E-6    0.0040   841.0     839.0     1619.0    GOODS-S   53.17795181   -27.91768837   7373.85    3843.81    -1.0     0.6283   54.888        0.087516      64.11         0.045456      8.459      0.022768   32.159    0.029087   72.397    0.13845    84.574    0.13388    98.077    0.21539    1.0505    3.5           6.469     4.258     3.9           5.26         2       0            0           1          0           4            4            4            10.72   0.0   0.036542467991539936   
  14767    53.1779754   -27.9205877   25.961   2.7400000000454838E-5    5.560000001736398E-6     0.092    88.6      14.7      1564.0    GOODS-S   53.177948     -27.92059326   7374.14    3669.6     -1.0     0.673    0.33303       0.089733      0.35498       0.047203      0.20187    0.034683   0.4821    0.0441     0.92861   0.21895    0.78652   0.21041    0.83238   0.16123    1.0747    5.86          2.467     2.337     6.33          0.0          0       0            2           1          0           4            4            4            8.23    0.2   0.08942687356597037    
