# These galaxies are in the GOODS-S field.
# pearsid pearsra pearsdec matchid matchra matchdec source zphot zphot_l68 zphot_u68
56391 53.197156 -27.838248 7694 53.197159 -27.838259 CANDELS 0.9650 0.8900 1.0300
17455 53.197219 -27.914054 1155 53.197205 -27.914057 CANDELS 0.7870 0.7200 0.8600
88888 53.197229 -27.774191 16112 53.197224 -27.774193 CANDELS 0.5600 0.5200 0.5900
81205 53.197275 -27.788528 13745 53.197262 -27.788538 CANDELS 0.2360 0.1800 0.3300
45223 53.197327 -27.857232 5694 53.197319 -27.857229 CANDELS 0.6130 0.5500 0.6700
38985 53.197354 -27.868826 4595 53.197361 -27.868799 CANDELS 2.0430 1.9500 2.1300
48839 53.197389 -27.850200 6404 53.197395 -27.850182 CANDELS 1.7840 1.7000 1.8600
53518 53.197418 -27.842765 7160 53.197407 -27.842775 CANDELS 3.2960 3.2200 3.3700
79293 53.197432 -27.790559 13447 53.197418 -27.790606 CANDELS 4.2790 4.2200 4.3400
72852 53.197438 -27.807474 11205 53.197441 -27.807472 CANDELS 3.7130 3.5300 3.9100
61255 53.197516 -27.829398 8747 53.197525 -27.829407 CANDELS 2.5810 2.5100 2.6500
51970 53.197526 -27.845323 6906 53.197525 -27.845335 CANDELS 1.6770 1.5900 1.7700
81470 53.197586 -27.786397 14246 53.197582 -27.786394 CANDELS 1.1380 1.1000 1.1700
18535 53.197683 -27.909685 1376 53.197666 -27.909683 CANDELS 1.4080 1.3400 1.4800
21330 53.197688 -27.903767 1706 53.197689 -27.903767 CANDELS 0.5330 0.4900 0.5800
62840 53.197710 -27.827131 9081 53.197647 -27.827066 CANDELS 2.6290 2.5600 2.6900
93532 53.197719 -27.767764 16855 53.197731 -27.767761 CANDELS 0.5970 0.5400 4.7900
47997 53.197723 -27.851550 6274 53.197727 -27.851538 CANDELS 1.1900 1.1200 1.2600
93926 53.197796 -27.767422 16906 53.197800 -27.767431 CANDELS 1.3400 1.2400 1.4400
22707 53.197837 -27.901644 1800 53.197842 -27.901636 CANDELS 0.5470 0.5000 0.6000
53559 53.197873 -27.842759 7199 53.197891 -27.842758 CANDELS 0.4420 0.3800 0.6100
75298 53.197898 -27.799162 12230 53.197907 -27.799158 CANDELS 2.9700 2.9100 3.0300
71490 53.197928 -27.810011 10945 53.197937 -27.810020 CANDELS 0.2650 0.1900 0.3400
85971 53.197948 -27.780075 15139 53.197964 -27.780064 CANDELS 1.9200 1.8500 1.9900
87514 53.197969 -27.777458 15537 53.197960 -27.777451 CANDELS 1.5380 1.4200 1.6500
75749 53.198014 -27.796742 12661 53.197998 -27.796757 CANDELS 0.4350 0.3800 0.4900
39365 53.198034 -27.866642 4880 53.198036 -27.866650 CANDELS 0.0610 0.0300 0.0900
53644 53.198040 -27.842670 14731 53.198033 -27.842672  3DHST  4.4008 -99.0000 -99.0000
57323 53.198115 -27.836844 7864 53.198162 -27.836796 CANDELS 1.1250 1.0200 1.2300
20776 53.198130 -27.906270 1515 53.198143 -27.906258 CANDELS 0.4700 0.4200 0.5200
53788 53.198141 -27.842495 7188 53.198132 -27.842485 CANDELS 4.4880 4.3900 4.5900
86914 53.198160 -27.778236 15436 53.198158 -27.778225 CANDELS 1.5260 1.4000 1.6300
57907 53.198173 -27.836017 7925 53.198177 -27.836025 CANDELS 4.4540 4.3500 4.5600
34104 53.198189 -27.878677 3639 53.198185 -27.878674 CANDELS 1.2550 1.1900 1.3200
30575 53.198213 -27.886267 2877 53.198181 -27.886259 CANDELS 0.5710 0.4900 0.6500
21502 53.198295 -27.904723 1600 53.198292 -27.904711 CANDELS 0.8290 0.7500 0.9100
81658 53.198328 -27.787810 13844 53.198330 -27.787815 CANDELS 0.8620 0.8000 0.9200
19599 53.198350 -27.909223 1375 53.198364 -27.909229 CANDELS 3.2760 3.1900 3.3700
31378 53.198357 -27.884732 3006 53.198345 -27.884743 CANDELS 3.3100 3.2500 3.3700
33636 53.198363 -27.879935 3443 53.198357 -27.879936 CANDELS 1.2030 1.1400 1.2700
77087 53.198371 -27.797248 12478 53.198364 -27.797255 CANDELS 0.9330 0.8500 1.0100
82885 53.198429 -27.784857 14374 53.198433 -27.784872 CANDELS 0.4410 0.3900 0.5100
64656 53.198498 -27.823597 9480 53.198490 -27.823586 CANDELS 1.7460 1.6400 1.8500
38291 53.198499 -27.868724 4645 53.198486 -27.868723 CANDELS 0.1640 0.1200 0.2000
28154 53.198554 -27.890349 2558 53.198547 -27.890343 CANDELS 1.2760 1.2000 1.3600
72736 53.198574 -27.807558 11219 53.198570 -27.807602 CANDELS 2.3150 2.2400 2.3900
43016 53.198642 -27.861458 5290 53.198624 -27.861456 CANDELS 2.7440 2.6800 2.8100
34794 53.198650 -27.876819 3813 53.198647 -27.876808 CANDELS 0.1340 0.1000 0.1700
44720 53.198659 -27.858115 5601 53.198658 -27.858114 CANDELS 0.4550 0.3900 0.5200
86468 53.198663 -27.779149 15254 53.198628 -27.779192 CANDELS 0.6500 0.5100 4.1300
85395 53.198685 -27.779626 15208 53.198711 -27.779644 CANDELS 3.0100 2.9400 3.0800
86445 53.198738 -27.778884 15320 53.198727 -27.778902 CANDELS 4.4240 4.3400 4.5000
32005 53.198754 -27.883207 3168 53.198753 -27.883223 CANDELS 0.9130 0.8400 0.9800
89743 53.198762 -27.773412 16146 53.198757 -27.773403 CANDELS 1.6070 1.5500 1.6700
77052 53.198780 -27.797262 12482 53.198799 -27.797260 CANDELS 2.7130 2.6500 2.7700
69761 53.198816 -27.813070 10714 53.198811 -27.813070 CANDELS 0.3660 0.3000 0.4300
60104 53.198842 -27.832569 8363 53.198833 -27.832563 CANDELS 0.1060 0.0500 0.2100
50839 53.198846 -27.843934 7246 53.198864 -27.843912 CANDELS 1.6670 1.5800 1.7800
32620 53.198876 -27.882235 3231 53.198868 -27.882225 CANDELS 0.5690 0.5000 0.6400
24842 53.198888 -27.895487 2199 53.198898 -27.895481 CANDELS 0.9290 0.8600 1.0000
27396 53.198903 -27.888926 2856 53.198906 -27.888918 CANDELS 0.4620 0.4200 0.5200
35197 53.198908 -27.876287 3852 53.198898 -27.876293 CANDELS 1.6210 1.5500 1.6900
27831 53.198910 -27.891354 2476 53.198898 -27.891365 CANDELS 0.9340 0.8500 1.0100
64235 53.198976 -27.825308 9167 53.198986 -27.825308 CANDELS 1.7420 1.6900 1.7800
70095 53.198986 -27.813812 10525 53.198959 -27.813806 CANDELS 0.5050 0.4100 0.6000
74313 53.198988 -27.803013 11826 53.198994 -27.803019 CANDELS 0.9350 0.8600 1.0100
86187 53.198996 -27.779547 15206 53.199001 -27.779545 CANDELS 2.7890 2.7300 2.8600
17688 53.199009 -27.913962 1162 53.199020 -27.913919 CANDELS 0.7280 0.5800 0.8800
47990 53.199044 -27.851707 6230 53.199036 -27.851717 CANDELS 0.5850 0.5100 0.6600
48201 53.199078 -27.851025 6330 53.199081 -27.851026 CANDELS 0.3550 0.3000 0.4200
43566 53.199119 -27.860333 5395 53.199104 -27.860325 CANDELS 0.5870 0.5100 0.6700
22339 53.199166 -27.902811 1716 53.199162 -27.902822 CANDELS 0.7900 0.7100 0.8700
19328 53.199173 -27.910123 1328 53.199162 -27.910118 CANDELS 1.7300 1.6700 1.7900
23879 53.199201 -27.899114 1956 53.199207 -27.899111 CANDELS 0.5810 0.5300 0.6300
26947 53.199226 -27.893148 2350 53.199230 -27.893143 CANDELS 0.2320 0.1800 0.3000
84550 53.199227 -27.782519 14714 53.199211 -27.782532 CANDELS 2.6880 2.6200 2.7500
15280 53.199283 -27.918747 949 53.199284 -27.918762 CANDELS 3.3440 3.2800 3.4000
55951 53.199366 -27.839042 7604 53.199368 -27.839058 CANDELS 0.9020 0.7900 1.0000
19470 53.199370 -27.909185 1386 53.199371 -27.909185 CANDELS 3.1540 3.1100 3.2000
50261 53.199420 -27.846937 6791 53.199429 -27.846937 CANDELS 0.9220 0.8600 0.9800
56602 53.199494 -27.837785 7748 53.199497 -27.837786 CANDELS 1.2660 1.1800 1.3500
47344 53.199504 -27.851311 6419 53.199501 -27.851307 CANDELS 0.2760 0.2100 0.3400
41810 53.199557 -27.863219 5137 53.199558 -27.863224 CANDELS 1.3310 1.2200 1.4400
74946 53.199561 -27.801964 11867 53.199558 -27.801952 CANDELS 0.8870 0.7800 0.9900
71200 53.199680 -27.810448 10970 53.199665 -27.810444 CANDELS 0.6280 0.5700 0.6900
43202 53.199688 -27.861159 5307 53.199677 -27.861168 CANDELS 0.9060 0.7700 1.0500
86797 53.199736 -27.778686 15365 53.199722 -27.778683 CANDELS 2.8930 2.8400 2.9500
51776 53.199768 -27.845231 6961 53.199795 -27.845236 CANDELS 1.8720 1.7900 1.9500
44699 53.199836 -27.857447 5686 53.199825 -27.857437 CANDELS 1.9110 1.8200 2.0000
58985 53.199896 -27.834068 8198 53.199898 -27.834070 CANDELS 0.6480 0.5800 0.7100
67102 53.199926 -27.815472 10649 53.199925 -27.815468 CANDELS 0.3190 0.2500 0.3900
87072 53.199941 -27.777615 15555 53.199940 -27.777611 CANDELS 2.8470 2.7700 2.9100
61464 53.200053 -27.829544 8717 53.200096 -27.829538 CANDELS 0.4440 0.3300 0.5600
63861 53.200076 -27.825486 9205 53.200081 -27.825481 CANDELS 1.0810 1.0100 1.1600
70161 53.200115 -27.813227 10611 53.200115 -27.813219 CANDELS 0.7100 0.6600 0.7700
87769 53.200213 -27.775884 15847 53.200214 -27.775900 CANDELS 1.3350 1.2700 1.4200
43860 53.200231 -27.859752 5472 53.200237 -27.859730 CANDELS 2.1240 2.0200 2.2400
60579 53.200283 -27.831504 8519 53.200283 -27.831499 CANDELS 2.8590 2.8100 2.9000
24200 53.200338 -27.898259 2011 53.200340 -27.898262 CANDELS 1.6170 1.5200 1.7200
25736 53.200374 -27.895266 2218 53.200382 -27.895258 CANDELS 2.3890 2.2900 2.5000
84951 53.200443 -27.781844 14861 53.200455 -27.781847 CANDELS 0.5500 0.4800 0.6200
20157 53.200444 -27.907982 1427 53.200436 -27.907970 CANDELS 0.5180 0.4300 0.5800
84787 53.200550 -27.782095 14837 53.200554 -27.782089 CANDELS 2.8470 2.7800 2.9100
70001 53.200552 -27.812487 10849 53.200554 -27.812485 CANDELS 0.6270 0.5800 0.6800
73694 53.200576 -27.804903 11528 53.200577 -27.804916 CANDELS 5.2840 5.1800 5.3800
64926 53.200652 -27.823669 9373 53.200638 -27.823675 CANDELS 2.6810 2.5600 2.8000
27222 53.200659 -27.891841 2496 53.200653 -27.891836 CANDELS 0.6010 0.5400 0.6600
88679 53.200715 -27.773809 16161 53.200714 -27.773808 CANDELS 0.1580 0.1200 0.2100
24812 53.200793 -27.897259 2072 53.200821 -27.897255 CANDELS 3.8310 3.7000 3.9600
61759 53.200844 -27.829319 8759 53.200836 -27.829325 CANDELS 1.4340 1.3500 1.5200
49879 53.200862 -27.848435 6586 53.200863 -27.848438 CANDELS 0.6160 0.5500 0.6800
72598 53.200931 -27.807547 11217 53.200935 -27.807548 CANDELS 0.8730 0.8100 0.9400
43620 53.201015 -27.860248 5403 53.201015 -27.860250 CANDELS 4.3800 4.3200 4.4500
26218 53.201052 -27.894288 27552 53.201046 -27.894278 CANDELS 3.2500 3.1700 3.3400
47849 53.201063 -27.852027 6217 53.201061 -27.852035 CANDELS 0.5100 0.4600 0.5600
61837 53.201130 -27.828541 8862 53.201118 -27.828548 CANDELS 1.6930 1.6000 1.7800
52502 53.201227 -27.841359 7444 53.201176 -27.841360 CANDELS 0.4610 0.4000 0.5200
22634 53.201426 -27.901549 1811 53.201420 -27.901552 CANDELS 1.5710 1.5000 1.6400
71370 53.201545 -27.810932 10839 53.201530 -27.810934 CANDELS 1.0780 1.0100 1.1500
27892 53.201581 -27.890548 2590 53.201565 -27.890528 CANDELS 0.8260 0.7500 0.9100
24880 53.201620 -27.897179 2081 53.201637 -27.897179 CANDELS 0.4040 0.3200 0.4900
63098 53.201755 -27.826650 9111 53.201767 -27.826635 CANDELS 0.9760 0.9000 1.0400
19844 53.201787 -27.908787 1396 53.201790 -27.908772 CANDELS 3.4560 3.3200 3.6000
15908 53.201819 -27.917482 1006 53.201824 -27.917484 CANDELS 0.5390 0.4900 0.5900
23858 53.201976 -27.899081 1952 53.201958 -27.899080 CANDELS 0.4850 0.4300 0.5400
19774 53.201988 -27.904447 1742 53.201984 -27.904451 CANDELS 0.7840 0.7300 0.8400
45117 53.201992 -27.857664 5635 53.201954 -27.857668 CANDELS 2.9590 2.8700 3.0600
63315 53.202114 -27.826345 9124 53.202038 -27.826372 CANDELS 1.1050 0.9400 1.6100
59945 53.202116 -27.832604 8348 53.202114 -27.832601 CANDELS 2.6510 2.5500 2.7300
88313 53.202124 -27.775528 15829 53.202141 -27.775522 CANDELS 0.1320 0.0900 0.1800
28307 53.202154 -27.890175 2568 53.202175 -27.890131 CANDELS 1.6890 1.6000 1.7900
20644 53.202186 -27.907122 1479 53.202175 -27.907108 CANDELS 4.3910 4.2600 4.5100
28326 53.202214 -27.890513 2540 53.202217 -27.890509 CANDELS 0.8540 0.7500 0.9500
53809 53.202334 -27.842308 7236 53.202343 -27.842298 CANDELS 1.5250 1.3800 1.6700
21538 53.202346 -27.904912 1595 53.202351 -27.904905 CANDELS 0.0610 0.0300 0.0900
44738 53.202349 -27.857935 5632 53.202354 -27.857948 CANDELS 0.5610 0.5000 0.6200
63179 53.202368 -27.826206 9242 53.202339 -27.826189 CANDELS 0.9390 0.8600 1.6100
19499 53.202437 -27.909537 1358 53.202446 -27.909525 CANDELS 0.2450 0.1200 0.4300
40650 53.202465 -27.866079 4864 53.202469 -27.866074 CANDELS 2.6420 2.5700 2.7100
19431 53.202470 -27.909781 1354 53.202450 -27.909775 CANDELS 2.6450 2.5800 2.7200
18758 53.202520 -27.911268 1280 53.202499 -27.911262 CANDELS 3.0590 3.0000 3.1100
23652 53.202558 -27.899590 1917 53.202549 -27.899586 CANDELS 0.5730 0.5100 0.6300
69304 53.202605 -27.815624 10318 53.202606 -27.815622 CANDELS 3.8000 3.6900 3.9000
46626 53.202636 -27.854658 5965 53.202633 -27.854652 CANDELS 2.2650 2.1300 2.4000
53632 53.202657 -27.842615 7194 53.202663 -27.842625 CANDELS 0.7130 0.6300 0.7900
63630 53.202726 -27.825270 9325 53.202721 -27.825264 CANDELS 1.4390 1.3700 1.5100
53606 53.202726 -27.842282 7254 53.202728 -27.842285 CANDELS 0.0630 0.0400 0.0900
54286 53.202741 -27.840547 7428 53.202683 -27.840500 CANDELS 0.1240 0.0800 0.1800
52891 53.202746 -27.843517 7121 53.202751 -27.843533 CANDELS 1.4070 1.3200 1.5000
23815 53.202786 -27.898855 1997 53.202793 -27.898844 CANDELS 1.9960 1.9300 2.0600
43783 53.202852 -27.858947 5614 53.202835 -27.859007 CANDELS 1.3380 1.2700 1.4000
60999 53.202886 -27.829515 8834 53.202892 -27.829515 CANDELS 1.1790 1.1400 1.2200
69632 53.202946 -27.814415 10501 53.202946 -27.814421 CANDELS 0.2050 0.1300 0.2900
56143 53.202953 -27.838911 7624 53.202900 -27.838909 CANDELS 0.1230 0.0800 0.1600
18472 53.203241 -27.912185 1247 53.203247 -27.912190 CANDELS 2.5520 0.1400 2.6200
20142 53.203258 -27.904935 1705 53.203255 -27.904934 CANDELS 0.5440 0.5000 0.5800
66035 53.203276 -27.821663 9630 53.203274 -27.821659 CANDELS 2.5600 2.5000 2.6200
52945 53.203373 -27.841532 7433 53.203377 -27.841541 CANDELS 0.6300 0.5700 0.6900
68673 53.203378 -27.816015 10338 53.203407 -27.816015 CANDELS 1.9850 1.9400 2.0400
26932 53.203445 -27.890220 2610 53.203449 -27.890219 CANDELS 0.2160 0.1600 0.2900
68944 53.203627 -27.816027 20481 53.203626 -27.816025  3DHST  0.6637 -99.0000 -99.0000
60722 53.203640 -27.830049 8656 53.203655 -27.830032 CANDELS 1.0620 1.0000 1.1200
17834 53.203655 -27.913094 1234 53.203651 -27.913097 CANDELS 0.5380 0.4800 0.6000
64686 53.203796 -27.818098 10236 53.203804 -27.818104 CANDELS 0.1080 0.0800 0.1300
65574 53.203863 -27.822459 9544 53.203876 -27.822466 CANDELS 2.3190 2.2700 2.3700
41994 53.203872 -27.862369 5195 53.203846 -27.862391 CANDELS 0.5520 0.4100 0.7000
46988 53.203968 -27.853485 6085 53.203957 -27.853489 CANDELS 0.7280 0.6100 0.8400
45599 53.203996 -27.854340 6047 53.203995 -27.854347 CANDELS 1.3240 1.2600 1.3900
52709 53.204214 -27.844095 7052 53.204212 -27.844097 CANDELS 3.0300 2.9700 3.0900
55434 53.204335 -27.837635 7886 53.204346 -27.837643 CANDELS 1.1220 1.0700 1.1700
20893 53.204347 -27.905919 1560 53.204353 -27.905909 CANDELS 2.6390 2.5700 2.7000
61369 53.204348 -27.829928 8653 53.204380 -27.829918 CANDELS 0.6870 0.6000 0.7700
21234 53.204486 -27.905643 1555 53.204475 -27.905649 CANDELS 0.1990 0.1700 2.6100
18487 53.204535 -27.912021 1260 53.204540 -27.912020 CANDELS 2.4550 2.3300 2.5700
23682 53.204536 -27.897284 2121 53.204529 -27.897284 CANDELS 0.4720 0.4300 0.5100
51976 53.204560 -27.842450 7270 53.204563 -27.842440 CANDELS 0.9140 0.8600 0.9700
26973 53.204633 -27.893232 2341 53.204620 -27.893225 CANDELS 0.8780 0.7700 0.9800
20200 53.204767 -27.907101 1490 53.204781 -27.907104 CANDELS 0.7440 0.4300 1.1300
46498 53.204769 -27.854654 5964 53.204765 -27.854647 CANDELS 1.0720 1.0100 1.1300
26234 53.204773 -27.894576 2251 53.204773 -27.894581 CANDELS 3.3390 3.2700 3.4200
55880 53.204814 -27.839590 7529 53.204811 -27.839619 CANDELS 5.4140 5.3500 5.4800
60438 53.204899 -27.831788 8482 53.204887 -27.831783 CANDELS 1.2120 1.1300 1.3000
47029 53.204932 -27.851305 6349 53.204948 -27.851320 CANDELS 0.7880 0.7300 0.8400
65668 53.204941 -27.821616 9669 53.204929 -27.821592 CANDELS 0.2160 0.1400 0.3000
63028 53.204981 -27.825890 9191 53.204979 -27.825914 CANDELS 0.5230 0.4900 0.6100
55026 53.204996 -27.840683 7417 53.204994 -27.840681 CANDELS 1.4470 1.3300 1.5400
65677 53.205025 -27.822170 9610 53.205017 -27.822174 CANDELS 2.3560 2.2700 2.4900
48148 53.205142 -27.851439 12648 53.205127 -27.851434  3DHST  1.6337 -99.0000 -99.0000
54742 53.205154 -27.841041 7379 53.205143 -27.841049 CANDELS 0.8730 0.7800 0.9600
24387 53.205181 -27.896821 2157 53.205181 -27.896828 CANDELS 0.5810 0.5300 0.6200
25909 53.205287 -27.893722 2359 53.205284 -27.893715 CANDELS 1.1620 1.1000 1.2300
52297 53.205299 -27.844590 6995 53.205269 -27.844597 CANDELS 4.0460 3.9400 4.1500
55600 53.205331 -27.839951 7474 53.205326 -27.839954 CANDELS 3.7300 3.5500 3.9100
59087 53.205365 -27.833815 8196 53.205372 -27.833818 CANDELS 2.6400 2.5900 2.6900
48724 53.205391 -27.849847 6513 53.205391 -27.849842 CANDELS 1.5420 1.4700 1.6100
54666 53.205402 -27.841288 7352 53.205391 -27.841289 CANDELS 1.0490 0.9400 1.1600
23548 53.205425 -27.899983 1919 53.205502 -27.899952 CANDELS 2.2130 2.1000 2.3200
47996 53.205542 -27.851770 6238 53.205543 -27.851772 CANDELS 0.8920 0.7900 1.0000
45318 53.205587 -27.856274 5826 53.205585 -27.856283 CANDELS 1.1480 1.1000 1.2000
17414 53.205598 -27.907577 1602 53.205608 -27.907576 CANDELS 0.5680 0.5200 0.6200
23789 53.205639 -27.896097 2253 53.205631 -27.896092 CANDELS 0.4150 0.3600 0.4700
45297 53.205781 -27.856772 5757 53.205784 -27.856766 CANDELS 1.6010 1.4800 1.7300
18249 53.205793 -27.912388 27204 53.205738 -27.912369 CANDELS 0.3220 0.1900 0.4700
23743 53.205892 -27.899819 1904 53.205894 -27.899815 CANDELS 2.9560 2.9100 3.0100
23242 53.205972 -27.900376 1868 53.205990 -27.900374 CANDELS 0.8140 0.7600 0.8800
56618 53.206009 -27.837913 7739 53.206024 -27.837931 CANDELS 0.2720 0.1900 0.3600
24330 53.206121 -27.898506 1985 53.206123 -27.898497 CANDELS 2.0250 1.8500 2.4000
47101 53.206310 -27.851605 6389 53.206299 -27.851606 CANDELS 0.7940 0.7300 0.8600
59482 53.206312 -27.832483 8470 53.206329 -27.832489 CANDELS 1.2390 1.1800 1.3000
42952 53.206358 -27.861651 5273 53.206352 -27.861637 CANDELS 1.1910 1.1100 1.2600
43713 53.206462 -27.860167 28545 53.206459 -27.860163 CANDELS 0.2640 0.1100 0.4800
19181 53.206476 -27.910338 1318 53.206535 -27.910313 CANDELS 3.7810 3.6500 3.9100
47453 53.206740 -27.852496 12406 53.206746 -27.852487  3DHST  0.4892 -99.0000 -99.0000
60049 53.206751 -27.832297 8421 53.206757 -27.832302 CANDELS 0.8770 0.8200 0.9400
12947 53.206921 -27.915001 1332 53.206940 -27.915050 CANDELS 0.0540 0.0100 0.1300
48890 53.206965 -27.848048 6692 53.206963 -27.848057 CANDELS 0.8530 0.8100 0.9000
65040 53.206992 -27.823359 9445 53.206993 -27.823341 CANDELS 0.7920 0.7100 0.8800
44758 53.207052 -27.857109 5753 53.207046 -27.857107 CANDELS 0.3520 0.2800 0.4200
62299 53.207128 -27.827595 8962 53.207119 -27.827595 CANDELS 0.5280 0.4700 0.5900
50474 53.207162 -27.847357 6687 53.207130 -27.847361 CANDELS 0.7300 0.6200 0.8500
22651 53.207211 -27.901790 1803 53.207203 -27.901785 CANDELS 0.5370 0.4800 0.5900
21448 53.207314 -27.901094 1890 53.207313 -27.901093 CANDELS 0.1950 0.1500 0.2400
59891 53.207367 -27.832856 8329 53.207363 -27.832861 CANDELS 1.7240 1.6400 1.8000
19780 53.207616 -27.908346 1420 53.207615 -27.908352 CANDELS 0.5250 0.4600 0.5800
49640 53.207647 -27.848978 6585 53.207645 -27.849009 CANDELS 3.1980 3.1300 3.2700
43404 53.207779 -27.858065 5693 53.207787 -27.858063 CANDELS 0.7620 0.7000 0.8200
54627 53.207786 -27.841248 7353 53.207783 -27.841246 CANDELS 1.7130 1.6200 1.8000
64234 53.207834 -27.824500 9280 53.207848 -27.824501 CANDELS 0.8750 0.7900 0.9600
46557 53.207867 -27.854516 6012 53.207848 -27.854544 CANDELS 1.5390 1.4400 1.6400
22976 53.208012 -27.901287 1798 53.208019 -27.901295 CANDELS 4.5800 4.4200 4.6500
22259 53.208274 -27.901509 1846 53.208275 -27.901499 CANDELS 0.8060 0.7600 0.8500
48149 53.208325 -27.851429 6300 53.208324 -27.851431 CANDELS 2.2460 2.0400 2.4900
40999 53.208522 -27.864908 4996 53.208511 -27.864902 CANDELS 0.6670 0.6100 0.7200
23024 53.208552 -27.901124 1809 53.208557 -27.901119 CANDELS 4.6160 4.5400 4.7000
44507 53.208605 -27.858687 5547 53.208576 -27.858688 CANDELS 2.9130 2.8600 2.9700
58222 53.208757 -27.834432 8230 53.208759 -27.834433 CANDELS 0.7190 0.6600 0.7800
58015 53.208870 -27.835862 7948 53.208897 -27.835869 CANDELS 0.7890 0.6800 0.9000
42426 53.209078 -27.862666 5186 53.209072 -27.862667 CANDELS 1.6470 1.5600 1.7400
59103 53.209142 -27.833624 8344 53.209141 -27.833633 CANDELS 1.2060 1.1400 1.2700
18984 53.209219 -27.910251 1341 53.209236 -27.910255 CANDELS 0.1490 0.1100 0.1900
46433 53.209225 -27.854832 5937 53.209209 -27.854857 CANDELS 0.7730 0.7000 0.8500
64195 53.209228 -27.825146 9253 53.209213 -27.825108 CANDELS 0.2190 0.1100 0.3800
55417 53.209275 -27.840086 7480 53.209267 -27.840076 CANDELS 3.0600 2.9800 3.1400
49929 53.209294 -27.848581 6538 53.209293 -27.848579 CANDELS 1.6740 1.6000 1.7500
42729 53.209428 -27.861724 5296 53.209431 -27.861727 CANDELS 0.5900 0.5400 0.6400
51061 53.209591 -27.846853 6740 53.209587 -27.846855 CANDELS 0.5950 0.5400 0.6400
21261 53.209620 -27.904695 1637 53.209621 -27.904697 CANDELS 0.0810 0.0500 0.1300
21816 53.209625 -27.902396 1781 53.209625 -27.902391 CANDELS 0.0560 0.0300 0.0900
22062 53.209735 -27.903619 3111 53.209707 -27.903626  3DHST  2.3254 -99.0000 -99.0000
45909 53.209819 -27.855957 5808 53.209808 -27.855949 CANDELS 1.5180 1.4500 1.5900
61622 53.209870 -27.827400 9017 53.209869 -27.827395 CANDELS 1.3990 1.3000 1.5000
51615 53.210031 -27.845952 6838 53.210037 -27.845951 CANDELS 0.8730 0.7800 0.9600
44641 53.210108 -27.858521 5550 53.210113 -27.858524 CANDELS 0.5740 0.4700 0.6600
19890 53.210123 -27.907650 1447 53.210125 -27.907663 CANDELS 0.2340 0.1600 0.3400
58160 53.210162 -27.835318 8026 53.210175 -27.835310 CANDELS 1.2400 1.1800 1.3000
62042 53.210275 -27.828847 8798 53.210281 -27.828859 CANDELS 0.7300 0.6500 0.8100
46349 53.210306 -27.850003 6724 53.210323 -27.849993 CANDELS 0.5100 0.4700 0.5600
14925 53.210337 -27.905839 1927 53.210312 -27.905787 CANDELS 0.1310 0.0800 0.1800
59058 53.210498 -27.833353 8338 53.210499 -27.833363 CANDELS 0.3440 0.2400 0.4400
63915 53.210580 -27.825336 9250 53.210571 -27.825335 CANDELS 2.3930 2.1400 2.6000
23595 53.210659 -27.899203 1963 53.210648 -27.899204 CANDELS 0.9380 0.8800 1.0000
21193 53.210755 -27.905864 2859 53.210751 -27.905858  3DHST  0.5674 -99.0000 -99.0000
