# col1    col2          col3         col4     delta_ra                 delta_dec                col5     col6     col7     correct_dec          id        field     ra             dec           x          y          z_spec   z_peak   faper_F140W   eaper_F140W   faper_F160W   eaper_F160W   f_F606W   e_F606W    f_F814W   e_F814W   f_F125W   e_F125W    f_F140W   e_F140W    f_F160W   e_F160W    tot_cor   kron_radius   a_image   b_image   flux_radius   fwhm_image   flags   f140w_flag   star_flag   use_phot   near_star   nexp_f125w   nexp_f140w   nexp_f160w   lmass   Av    Separation             
  95845   189.3283412   62.2861277   23.657   1.7839999998159328E-5    1.3611111100431117E-6    0.016    120.0    111.0    62.28603881111111    29062.0   GOODS-N   189.32832336   62.28603745   7558.49    13090.56   -1.0     0.5355   2.89          0.065365      3.1884        0.034506      1.7339    0.030722   -99.0     -99.0     5.0479    0.063044   5.5139    0.12312    6.0057    0.11456    1.0715    3.54          6.105     2.945     5.15          0.0          0       0            0           1          0           4            4            5            8.93    0.2   0.030267139400509943   
  102575  189.3285812   62.2978686   24.925   -1.6819999984818423E-5   -3.1888888898379264E-6   0.045    104.0    69.7     62.29777971111111    31251.0   GOODS-N   189.32859802   62.2977829    7551.85    13795.29   -1.0     0.9529   0.60825       0.062568      0.47853       0.03959       0.47661   0.043      -99.0     -99.0     1.2454    0.10267    1.6014    0.16263    1.2438    0.18019    1.0426    5.31          3.913     3.622     6.66          0.0          0       0            0           1          0           4            4            4            8.59    0.1   0.03040012148102353    
  83175   189.3288384   62.2613179   25.654   -3.7599999984649912E-6   -9.088888887731628E-6    0.052    29.4     20.4     62.26122901111111    24228.0   GOODS-N   189.32884216   62.2612381    7541.58    11602.56   -1.0     0.5239   0.58547       0.061362      0.53577       0.031357      0.32509   0.020974   -99.0     -99.0     0.79546   0.032052   0.85251   0.088212   0.77021   0.085707   1.0883    4.49          3.111     2.529     3.99          0.0          0       0            2           1          0           10           4            10           7.94    0.2   0.033321029975935494   
  95449   189.3288829   62.287279    23.237   -5.039999990685828E-6    6.311111064860597E-7     0.015    113.0    109.0    62.28719011111111    29232.0   GOODS-N   189.32888794   62.28718948   7542.75    13159.64   0.9349   0.9376   1.6912        0.065493      1.7219        0.039772      2.51      0.070759   -99.0     -99.0     6.9242    0.18255    7.3681    0.2817     7.4061    0.24275    1.0221    3.78          8.366     5.644     9.42          0.0          0       0            0           1          0           3            4            4            9.35    0.0   0.008738221911326557   
  118717  189.3289334   62.3239894   25.492   6.072000002177447E-5     -3.976888888956864E-5    0.088    36.4     26.1     62.32390051111111    34969.0   GOODS-N   189.32887268   62.32394028   7546.77    15364.77   -1.0     0.9313   0.2849        0.077019      0.1782        0.041462      0.2555    0.04931    -99.0     -99.0     0.91916   0.14352    1.0599    0.28289    0.65452   0.12024    1.0819    7.91          1.897     1.49      8.59          0.0          0       0            2           1          0           4            3            4            8.35    0.1   0.17551468741452236    
  121466  189.3291712   62.3316211   24.437   -6.659999996827537E-6    -3.1288888919789315E-6   0.023    89.8     88.8     62.33153221111111    35798.0   GOODS-N   189.32917786   62.33153534   7538.75    15820.5    -1.0     3.9519   1.2069        0.063875      1.167         0.039955      1.0004    0.020446   -99.0     -99.0     1.6794    0.053259   1.7657    0.092254   1.6855    0.097802   1.105     3.9           3.514     2.406     3.78          0.0          0       0            0           1          0           4            4            4            9.42    0.0   0.015837600047108      
  118236  189.3293538   62.3226955   25.431   2.3360000000138825E-5    1.4811111128665289E-6    0.051    39.7     36.7     62.32260661111111    34786.0   GOODS-N   189.32933044   62.32260513   7533.76    15284.63   -1.0     0.7293   0.51386       0.075315      0.58785       0.039199      0.37589   0.028422   -99.0     -99.0     0.99484   0.081066   1.1019    0.15945    1.2445    0.13814    1.0671    5.4           3.586     2.397     5.8           0.0          0       0            0           1          0           4            3            4            8.33    0.4   0.03942420860728905    
  125136  189.3294027   62.3437467   23.669   -1.108499999986634E-4    3.7511111109722606E-5    0.027    93.4     38.8     62.34365781111111    36880.0   GOODS-N   189.32951355   62.3436203    7530.75    16545.65   -1.0     0.3132   1.4316        0.064706      1.5046        0.040126      1.5607    0.021807   -99.0     -99.0     2.2431    0.057912   2.1781    0.097194   2.26      0.10729    1.0911    4.01          3.357     2.82      4.0           0.0          0       0            0           1          0           4            4            4            7.65    0.1   0.22922961305551234    
  82957   189.3294192   62.2620733   24.187   -2.8000000042993634E-6   2.4511111078595604E-6    0.024    60.8     58.3     62.26198441111111    24546.0   GOODS-N   189.329422     62.26198196   7525.44    11647.27   -1.0     0.9212   4.4678        0.061565      5.0554        0.031028      0.68366   0.027519   -99.0     -99.0     7.2123    0.046298   8.5859    0.11681    9.5915    0.11361    1.0639    3.6           5.597     3.702     5.27          0.0          0       0            0           1          0           8            4            8            9.9     0.8   0.009993668793319213   
  85741   189.3295108   62.2668678   24.739   -1.800999999090891E-5    -1.938888892993873E-6    0.032    92.5     78.7     62.26677891111111    25531.0   GOODS-N   189.32952881   62.26678085   7523.07    11935.14   -1.0     1.555    1.532         0.061717      1.8135        0.03034       1.1265    0.025484   -99.0     -99.0     3.0341    0.042568   2.7211    0.10823    3.1801    0.10663    1.0673    4.12          4.958     2.964     4.83          0.0          0       0            0           1          0           8            4            8            9.31    0.1   0.030968638252586014   
  90143   189.3295476   62.2750488   25.469   -1.1729999982890149E-5   1.5601111108765053E-5    0.072    16.7     15.7     62.27495991111111    27132.0   GOODS-N   189.32955933   62.27494431   7523.01    12425.01   -1.0     1.014    0.57418       0.063532      0.54576       0.041845      0.29518   0.039468   -99.0     -99.0     1.1919    0.09235    1.4181    0.15491    1.3307    0.14764    1.067     4.87          3.702     2.861     6.81          0.0          0       0            0           1          0           3            4            4            9.11    0.0   0.059500824761754396   
  104462  189.3297718   62.3012246   25.706   1.410999999507112E-5     -7.938888892056184E-6    0.073    50.7     49.8     62.30113571111111    31844.0   GOODS-N   189.32975769   62.30114365   7520.0     13996.88   -1.0     0.1425   0.2912        0.06353       0.43317       0.039366      0.34137   0.029616   -99.0     -99.0     0.66571   0.069101   0.53325   0.11485    0.78313   0.10889    1.0868    4.96          2.88      2.289     4.99          0.0          0       0            2           1          0           4            4            4            6.48    0.5   0.03707163609346729    
  120868  189.3298184   62.3300746   25.39    -3.3000000598804036E-7   2.951111113702609E-6     0.049    37.4     34.6     62.329985711111114   35622.0   GOODS-N   189.32981873   62.32998276   7520.85    15727.29   -1.0     3.1244   0.32749       0.058557      0.51254       0.039492      0.63692   0.030858   -99.0     -99.0     0.6303    0.087784   0.76245   0.1346     1.1781    0.1393     1.067     5.53          4.208     1.951     6.27          0.0          0       0            0           1          0           4            7            4            9.47    0.1   0.010638314225582186   
  98420   189.3300095   62.2912253   23.848   7.67000000223561E-6      -8.908888887049216E-6    0.017    138.0    127.0    62.29113641111111    30057.0   GOODS-N   189.33000183   62.29114532   7511.99    13397.24   1.1998   1.1294   5.2423        0.065618      5.9924        0.037077      1.7767    0.02941    -99.0     -99.0     6.418     0.055899   8.0226    0.09914    9.0536    0.11064    1.0794    3.5           4.065     3.74      4.15          0.0          2       0            0           1          0           4            4            5            9.57    1.1   0.03454639006226127    
  82159   189.3300751   62.261192    24.477   -7.932000002597306E-5    2.1411111113422976E-5    0.031    37.4     34.0     62.26110311111111    24299.0   GOODS-N   189.33015442   62.2610817    7505.19    11593.36   -1.0     0.745    1.1686        0.062757      1.2131        0.026306      1.0894    0.034496   -99.0     -99.0     2.7128    0.055542   2.8072    0.14884    2.8771    0.11533    1.0459    4.07          5.783     3.898     6.44          0.0          0       0            0           1          0           9            4            11           8.51    0.5   0.15364219528947892    
  93025   189.3301945   62.279861    25.416   -5.700000002661909E-6    -1.5988888932838563E-6   0.045    32.8     24.1     62.27977211111111    28034.0   GOODS-N   189.3302002    62.27977371   7505.32    12714.84   -1.0     0.9966   -99.0         -99.0         0.83006       0.041321      0.41043   0.021794   -99.0     -99.0     1.1419    0.051558   -99.0     -99.0      1.1053    0.10367    1.1008    4.78          2.758     2.14      3.44          0.0          0       0            0           1          0           3            0            4            8.6     0.0   0.01114621142740742    
  113070  189.3303013   62.3155474   24.266   2.4810000013530953E-5    -2.457888889040305E-5    0.026    119.0    118.0    62.31545851111111    33794.0   GOODS-N   189.33027649   62.31548309   7506.71    14857.4    -1.0     1.1575   2.1834        0.064129      2.4182        0.040037      1.2314    0.03668    -99.0     -99.0     4.4261    0.086363   4.9163    0.14256    5.3756    0.18065    1.0434    4.29          6.064     3.525     6.17          0.0          2       0            0           1          0           4            4            4            9.47    0.6   0.09773114101798024    
  98904   189.3304268   62.2909736   25.512   -2.27999998969608E-6     -8.838888888362817E-6    0.051    75.8     25.2     62.29088471111111    30096.0   GOODS-N   189.33042908   62.29089355   7500.17    13381.96   -1.0     0.5447   0.6541        0.065538      0.62573       0.03887       0.57823   0.041498   -99.0     -99.0     1.3911    0.10954    1.6821    0.16639    1.5886    0.1615     1.0513    5.51          4.429     2.517     7.49          0.0          3       0            0           1          0           3            4            4            8.33    0.1   0.032048068192531344   
