# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
121781 GOODS-S 53.119344 -27.709333 1.0743 1.0606 0.0147 3DHST 1.1578 0.1084 1.4023 0.0630 91.9182 87.7099
121886 GOODS-S 53.110874 -27.711435 1.0148 0.9497 0.0132 3DHST 1.0786 0.1578 1.2108 0.0890 171.6697 106.5690
121967 GOODS-S 53.039161 -27.710034 0.7304 0.7408 0.0065 3DHST 1.5635 0.1170 1.5476 0.0556 140.3515 131.2817
122146 GOODS-S 53.055414 -27.710116 1.0501 1.1798 0.0914 3DHST 1.2249 0.1408 1.4423 0.0791 494.5450 423.5558
122182 GOODS-S 53.116508 -27.710257 0.7329 0.7329 0.0270 3DHST 1.1170 0.1316 1.2427 0.0710 194.3244 194.3244
122449 GOODS-S 53.089263 -27.708657 0.7679 0.7679 0.0079 3DHST 0.9769 0.0724 1.4109 0.0516 98.9098 98.9098
122669 GOODS-S 53.033499 -27.705838 0.7422 0.7956 0.0355 3DHST 1.4692 0.1084 1.3540 0.0545 188.8970 94.2981
122722 GOODS-S 53.035556 -27.704930 0.7444 0.7444 0.0033 3DHST 1.2971 0.0948 1.6697 0.0577 524.3668 524.3668
122863 GOODS-S 53.038305 -27.707113 0.7379 0.7263 0.0054 3DHST 1.1187 0.0933 1.7721 0.0733 122.1234 112.6316
122949 GOODS-S 53.049764 -27.708714 1.2067 1.1634 0.0140 3DHST 1.1934 0.1025 1.4210 0.0554 1282.4439 1220.3971
123066 GOODS-S 53.050812 -27.707512 0.7292 0.7403 0.0181 3DHST 1.1546 0.2052 1.3738 0.1035 62.4718 62.3033
123294 GOODS-S 53.037080 -27.706200 0.6672 0.6344 0.0094 3DHST 1.1794 0.1689 1.2638 0.0893 87.3617 78.0579
123301 GOODS-S 53.077393 -27.708195 0.6122 1.0560 0.2535 3DHST 1.0439 0.1285 2.1094 0.1138 1478.7630 1231.7771
123472 GOODS-S 53.093059 -27.707373 1.0380 1.0245 0.0147 3DHST 1.5574 0.2375 1.7610 0.1345 49.1651 47.7177
123477 GOODS-S 53.089893 -27.706539 0.6392 0.6070 0.0060 3DHST 1.1348 0.0763 1.2729 0.0420 233.0689 148.6510
123543 GOODS-S 53.078603 -27.707427 1.1117 1.3929 0.0619 3DHST 1.3427 0.2277 0.7671 0.1155 177.5522 86.1057
124152 GOODS-S 53.063392 -27.706962 0.8260 0.6905 0.0360 3DHST 0.9622 0.1779 1.2668 0.1077 154.5899 36.7856
124539 GOODS-S 53.077039 -27.705928 0.7778 0.8407 0.1122 3DHST 2.0784 0.4945 2.4887 0.3246 748.0571 399.0963
124728 GOODS-S 53.038257 -27.701686 0.7323 0.7538 0.0068 3DHST 1.5396 0.0982 1.4893 0.0509 211.5718 187.3926
124807 GOODS-S 53.036023 -27.704059 0.7462 0.5051 0.0434 3DHST nan nan nan nan 1104.4502 648.4031
124964 GOODS-S 53.091513 -27.703895 1.0253 0.9726 0.0236 3DHST 1.2484 0.1879 1.3648 0.1052 125.3098 107.0651
125687 GOODS-S 53.033122 -27.703374 0.7304 0.7408 0.0081 3DHST 1.7621 0.3086 1.5296 0.1270 56.9181 56.1589
125952 GOODS-S 53.033512 -27.701204 1.0704 1.1742 0.0269 3DHST 0.9731 0.1035 1.2452 0.0704 439.6737 276.9347
126094 GOODS-S 53.053361 -27.700461 1.0086 0.9822 0.0101 3DHST 1.1202 0.0864 1.3270 0.0515 258.6076 240.4917
126365 GOODS-S 53.074843 -27.701080 0.6427 0.6449 0.0041 3DHST 1.6601 0.3089 1.5734 0.1546 26.6702 26.3715
126478 GOODS-S 53.035188 -27.696088 0.7372 0.5147 0.0841 3DHST nan nan nan nan 2279.7300 2177.2900
126643 GOODS-S 53.109702 -27.699466 0.7606 0.6200 0.0249 3DHST 1.4731 0.1393 1.3389 0.0610 492.0846 80.3823
126790 GOODS-S 53.078945 -27.697729 0.9819 0.9558 0.0092 3DHST 1.1506 0.0761 1.3094 0.0444 610.4320 572.7707
126958 GOODS-S 53.044897 -27.696014 0.7114 0.7001 0.0090 3DHST 1.4486 0.1108 1.4754 0.0580 433.8533 433.5715
127226 GOODS-S 53.061782 -27.699201 0.6712 0.6712 0.0013 3DHST 1.7416 0.1631 1.9280 0.0932 86.4997 86.4997
127741 GOODS-S 53.056089 -27.697177 0.7472 0.6379 0.0148 3DHST 0.8453 0.0933 1.1191 0.0608 619.1085 496.1119
127783 GOODS-S 53.031575 -27.698526 0.6816 0.3558 0.0032 3DHST nan nan nan nan 2612.0600 1357.2311
128422 GOODS-S 53.030315 -27.696597 1.0677 1.1281 0.0126 3DHST 1.1182 0.0953 1.3326 0.0572 974.1174 812.0483
128510 GOODS-S 53.084469 -27.695718 0.7304 0.6854 0.0130 3DHST 1.5090 0.1225 1.4067 0.0550 106.1004 72.5645
128537 GOODS-S 53.032464 -27.697082 0.7338 0.3541 0.0497 3DHST nan nan nan nan 883.9568 536.0692
129741 GOODS-S 53.039229 -27.693055 0.7327 1.2772 0.0407 3DHST 1.9979 0.5978 1.8470 0.2946 737.6050 287.2452
129968 GOODS-S 53.049383 -27.694312 0.6122 0.3737 0.0411 3DHST nan nan nan nan 1660.9920 1459.7762
130264 GOODS-S 53.046931 -27.690835 1.0868 1.0191 0.0298 3DHST 1.2038 0.0893 1.4661 0.0517 665.0889 618.8000
131165 GOODS-S 53.074629 -27.689635 1.0647 1.0242 0.0110 3DHST 1.4562 0.1520 1.9343 0.0968 109.5989 77.2456
131724 GOODS-S 53.070211 -27.689561 0.6197 0.5376 0.0228 3DHST 2.3124 0.6287 4.9516 1.2768 184.4705 66.2228
132104 GOODS-S 53.061049 -27.688081 0.7996 0.7996 0.0150 3DHST 1.1574 0.1033 1.2908 0.0644 257.1433 257.1433
132474 GOODS-S 53.086501 -27.687486 0.6880 0.6024 0.0090 3DHST 1.1778 0.1641 1.3862 0.0896 204.0576 61.7720
133150 GOODS-S 53.088138 -27.685179 1.1394 1.0703 0.0359 3DHST 1.2833 0.1634 1.6903 0.1039 113.0456 88.2788
133694 GOODS-S 53.083427 -27.684513 0.6632 0.6678 0.0022 3DHST 1.5016 0.1576 1.7870 0.0929 81.0434 79.4824
134389 GOODS-S 53.085453 -27.683033 0.9198 0.8341 0.0114 3DHST 1.1540 0.1205 1.2291 0.0675 241.8325 68.2069
135087 GOODS-S 53.080772 -27.681003 0.7809 0.7234 0.0108 3DHST 1.4568 0.0885 1.1778 0.0369 408.5041 292.5334
