# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1.5 catalog.
# pears_id threed_north_idv415 pears_ra pears_dec threed_ra threed_dec
122616 36104 189.381705 62.335724 189.381699 62.335724
93966 28296 189.381763 62.281096 189.381760 62.281101
105484 32052 189.381850 62.302335 189.381836 62.302345
119932 35464 189.381869 62.329744 189.381866 62.329746
95252 28856 189.381884 62.284401 189.381897 62.284397
111140 33299 189.381993 62.311251 189.381989 62.311253
108279 32753 189.382191 62.307138 189.382187 62.307133
116889 34536 189.382286 62.320526 189.382278 62.320541
118209 35105 189.382321 62.326084 189.382324 62.326088
127073 37284 189.382344 62.349819 189.382339 62.349815
122827 36193 189.382344 62.335492 189.382324 62.335495
105099 31950 189.382477 62.301959 189.382462 62.301964
119091 35025 189.382542 62.324420 189.382523 62.324425
121781 35876 189.382690 62.332019 189.382645 62.332016
124453 36568 189.382700 62.339375 189.382629 62.339416
110727 33290 189.382732 62.311504 189.382736 62.311501
97410 29661 189.382785 62.289806 189.382751 62.289745
125367 36794 189.382896 62.342106 189.382858 62.342117
124069 36476 189.383132 62.338940 189.383118 62.338936
96426 29265 189.383138 62.286177 189.383148 62.286179
99717 30324 189.383219 62.292010 189.383209 62.292011
92753 27872 189.383474 62.278709 189.383469 62.278713
121385 35926 189.383601 62.332866 189.383575 62.332874
95333 28866 189.383852 62.283994 189.383850 62.284004
107590 32630 189.383897 62.307746 189.383911 62.307751
120768 35569 189.383924 62.329257 189.383896 62.329247
101088 30719 189.384090 62.294273 189.384079 62.294285
93364 28197 189.384157 62.282941 189.384155 62.282940
109983 33090 189.384323 62.309755 189.384308 62.309757
119672 35402 189.384479 62.327849 189.384460 62.327858
106955 32386 189.384596 62.304597 189.384583 62.304592
125098 36722 189.384642 62.342237 189.384628 62.342243
127241 37234 189.384696 62.348588 189.384689 62.348595
118864 35158 189.384842 62.326115 189.384827 62.326126
102705 31203 189.385016 62.297531 189.385025 62.297546
102191 31089 189.385139 62.296727 189.385147 62.296738
104023 31626 189.385514 62.299832 189.385513 62.299854
113137 33744 189.385534 62.314260 189.385544 62.314270
122257 36125 189.385955 62.334634 189.385941 62.334640
93338 28075 189.385971 62.280089 189.385956 62.280102
99444 30278 189.385974 62.292253 189.385956 62.292274
125214 37027 189.386175 62.345608 189.386230 62.345608
98963 30101 189.386624 62.291131 189.386581 62.291107
122475 36069 189.386856 62.334038 189.386871 62.334038
122366 36041 189.387117 62.333695 189.387115 62.333698
122460 36040 189.387178 62.333887 189.387146 62.333900
101185 30852 189.387203 62.295244 189.387192 62.295250
102063 31084 189.387310 62.296245 189.387299 62.296249
118148 34769 189.387321 62.323195 189.387314 62.323200
110403 33165 189.387876 62.310047 189.387878 62.310043
101705 30932 189.388046 62.295412 189.388046 62.295422
106357 32327 189.388048 62.304012 189.388016 62.304012
122091 35997 189.388121 62.333405 189.388123 62.333408
102913 31356 189.388133 62.298100 189.388107 62.298115
124556 36583 189.388193 62.339842 189.388214 62.339859
114095 33957 189.388256 62.315729 189.388245 62.315735
100835 30765 189.388485 62.294440 189.388458 62.294468
119191 35099 189.388569 62.326688 189.388550 62.326691
93581 28160 189.388608 62.280450 189.388626 62.280457
104517 31724 189.388628 62.300242 189.388611 62.300251
116894 34450 189.388654 62.319928 189.388641 62.319927
108785 32906 189.388721 62.308160 189.388748 62.308144
93682 28195 189.388767 62.280616 189.388748 62.280617
121635 35825 189.388910 62.331669 189.388916 62.331676
97645 29681 189.388968 62.288892 189.388977 62.288895
120750 35598 189.389063 62.329463 189.389084 62.329449
121834 35941 189.389070 62.333166 189.389069 62.333153
117541 34605 189.389166 62.321204 189.389160 62.321213
120412 35615 189.389432 62.331117 189.389404 62.331146
98227 29928 189.389493 62.290231 189.389496 62.290230
122138 35951 189.389566 62.333670 189.389557 62.333675
118422 34998 189.389608 62.328056 189.389603 62.328056
125212 36754 189.389849 62.341587 189.389832 62.341587
116221 34332 189.390190 62.319214 189.390167 62.319210
124386 36854 189.390277 62.344510 189.390259 62.344513
110416 33142 189.390326 62.309811 189.390366 62.309807
111682 33478 189.390685 62.312860 189.390701 62.312851
106151 32480 189.390942 62.307187 189.390991 62.307255
118319 34815 189.391010 62.322760 189.391006 62.322762
118335 34848 189.391052 62.322949 189.391052 62.322956
104645 31791 189.391115 62.301103 189.391098 62.301105
111990 33507 189.391262 62.313037 189.391266 62.313038
114780 34105 189.391479 62.317600 189.391479 62.317589
113414 34454 189.391664 62.327042 189.391647 62.327030
109773 33077 189.391665 62.309684 189.391632 62.309685
117205 34578 189.391798 62.321139 189.391785 62.321129
120946 35663 189.391847 62.330002 189.391846 62.329998
105303 31958 189.391863 62.301594 189.391861 62.301601
123504 36378 189.392071 62.337489 189.392044 62.337486
115893 34352 189.392246 62.320116 189.392242 62.320118
113241 33881 189.392255 62.315443 189.392227 62.315430
123850 36454 189.392258 62.338893 189.392273 62.338902
99025 30203 189.392328 62.292980 189.392334 62.292984
122127 35975 189.392564 62.333478 189.392563 62.333477
120972 35670 189.392575 62.330453 189.392639 62.330399
111352 33349 189.392933 62.312409 189.392883 62.312405
123538 36567 189.393175 62.341860 189.393173 62.341877
126915 37120 189.393248 62.346684 189.393234 62.346680
123797 36409 189.393427 62.337697 189.393417 62.337700
115418 34183 189.393500 62.317703 189.393494 62.317703
96098 29405 189.393959 62.289808 189.393906 62.289806
123296 36306 189.394010 62.336438 189.394012 62.336437
108774 32825 189.394344 62.307670 189.394333 62.307663
123162 36289 189.394504 62.336962 189.394501 62.336964
102105 30979 189.394899 62.295983 189.394836 62.296001
124893 36665 189.395335 62.340553 189.395309 62.340553
120691 35543 189.395343 62.329568 189.395340 62.329575
117013 34565 189.395380 62.321195 189.395355 62.321217
124646 36650 189.395468 62.340248 189.395477 62.340248
112807 33723 189.395474 62.314402 189.395493 62.314411
119774 35208 189.395512 62.326688 189.395523 62.326691
117825 34734 189.395781 62.323567 189.395767 62.323570
127134 37165 189.395848 62.347294 189.395828 62.347301
122388 36013 189.396019 62.333966 189.395996 62.333961
97590 29618 189.396103 62.288088 189.396042 62.288090
106408 32254 189.396142 62.304008 189.396103 62.304001
120012 35435 189.396542 62.328733 189.396515 62.328766
97845 29852 189.396602 62.289397 189.396591 62.289406
102547 31268 189.396648 62.297491 189.396652 62.297504
104295 31987 189.396699 62.302085 189.396667 62.302090
122560 36108 189.397021 62.335577 189.397003 62.335575
125446 36830 189.397134 62.342849 189.397110 62.342846
114628 34410 189.397163 62.321637 189.397141 62.321632
123269 36281 189.397371 62.336218 189.397385 62.336227
120498 35493 189.397403 62.329535 189.397400 62.329533
123290 36323 189.398052 62.338414 189.398041 62.338425
97879 31333 189.398053 62.301465 189.397980 62.301456
102481 31208 189.398068 62.297568 189.398041 62.297562
123811 36666 189.398084 62.341783 189.398102 62.341789
107974 32650 189.398105 62.306729 189.398117 62.306732
108515 32723 189.398217 62.306974 189.398239 62.306984
125546 36839 189.398578 62.342750 189.398575 62.342758
112100 33546 189.398654 62.313032 189.398651 62.313026
121143 35707 189.398741 62.330943 189.398727 62.330944
121428 35974 189.399052 62.334827 189.399048 62.334820
122855 36180 189.399077 62.335984 189.399063 62.335979
110075 33082 189.399269 62.309384 189.399246 62.309372
123636 36356 189.399435 62.336930 189.399445 62.336933
112111 33578 189.399946 62.313171 189.399948 62.313168
117715 34667 189.400004 62.322069 189.399979 62.322067
97147 29647 189.400065 62.290546 189.400055 62.290546
123286 36286 189.400140 62.336464 189.400101 62.336464
112129 33516 189.400161 62.312547 189.400177 62.312546
107445 32575 189.400264 62.305708 189.400269 62.305721
111593 33417 189.400380 62.311806 189.400391 62.311810
109689 33038 189.400404 62.309160 189.400421 62.309170
122763 36169 189.400672 62.335043 189.400635 62.335041
110662 33279 189.401129 62.310915 189.401123 62.310909
121258 35721 189.401180 62.330795 189.401154 62.330795
104131 31715 189.401304 62.300745 189.401306 62.300751
97056 29648 189.401540 62.289845 189.401535 62.289845
117896 34719 189.401685 62.322106 189.401672 62.322117
111096 33343 189.402014 62.311500 189.402039 62.311489
121746 35874 189.402207 62.332292 189.402222 62.332287
99322 30223 189.402346 62.291873 189.402328 62.291874
112988 33731 189.402400 62.314978 189.402420 62.315022
121864 36045 189.402462 62.334920 189.402466 62.334927
122250 36078 189.402551 62.334261 189.402573 62.334248
118031 34728 189.402595 62.321886 189.402634 62.321911
126084 37080 189.402794 62.347556 189.402786 62.347565
103966 31678 189.402824 62.300640 189.402802 62.300640
120944 35646 189.403562 62.330245 189.403549 62.330250
105487 32006 189.403590 62.301970 189.403564 62.301979
109094 32897 189.403645 62.308579 189.403671 62.308529
122843 36215 189.403851 62.335910 189.403854 62.335918
104814 31891 189.403968 62.304023 189.403961 62.304020
111445 33490 189.404048 62.313494 189.404022 62.313499
120140 35379 189.404115 62.327830 189.404099 62.327827
119480 35133 189.404684 62.325502 189.404709 62.325504
111887 33464 189.404713 62.312931 189.404724 62.312931
118719 34941 189.404761 62.324105 189.404724 62.324116
124263 36525 189.404765 62.339114 189.404770 62.339108
108760 32789 189.404850 62.307403 189.404861 62.307404
120702 35580 189.405129 62.329567 189.405106 62.329586
101520 30914 189.405230 62.295265 189.405258 62.295277
109125 32871 189.405303 62.308229 189.405304 62.308235
109246 32891 189.405463 62.308438 189.405502 62.308441
117962 34772 189.405467 62.322426 189.405472 62.322426
103316 31476 189.405517 62.299255 189.405518 62.299259
113700 33890 189.405541 62.315743 189.405533 62.315742
120041 35383 189.405712 62.327755 189.405731 62.327766
120815 35650 189.405986 62.329775 189.406052 62.329815
127507 37201 189.406002 62.347950 189.405975 62.347961
127231 37191 189.406112 62.347834 189.406128 62.347851
119856 35320 189.406136 62.327019 189.406128 62.326996
118960 34979 189.406551 62.323981 189.406570 62.323978
125519 36867 189.406600 62.343070 189.406616 62.343082
120544 35544 189.406644 62.329406 189.406662 62.329411
96006 29347 189.406768 62.287369 189.406754 62.287369
117806 34679 189.406808 62.321854 189.406830 62.321865
94879 28998 189.406889 62.291593 189.406876 62.291573
120086 35373 189.407030 62.327333 189.407059 62.327335
120646 35517 189.407335 62.328737 189.407349 62.328735
106427 32374 189.407341 62.304909 189.407379 62.304916
101857 31015 189.407418 62.295879 189.407394 62.295887
124103 36495 189.407712 62.338482 189.407684 62.338474
125975 36953 189.407834 62.344806 189.407837 62.344822
121376 35745 189.407882 62.331340 189.407867 62.331337
96110 29366 189.408109 62.287108 189.408112 62.287113
122943 36772 189.408241 62.343507 189.408264 62.343475
115368 34216 189.408247 62.317808 189.408218 62.317795
103140 31776 189.408294 62.300607 189.408279 62.300617
127572 37223 189.408343 62.348337 189.408295 62.348335
96453 29161 189.408540 62.288058 189.408539 62.288052
111576 33378 189.408882 62.312028 189.408890 62.312027
114542 34069 189.408896 62.316588 189.408920 62.316593
108928 32878 189.409282 62.307928 189.409256 62.307926
110024 33050 189.409374 62.309087 189.409363 62.309101
98784 30402 189.409606 62.293367 189.409576 62.293392
95002 29120 189.409748 62.288231 189.409744 62.288239
101842 30973 189.410386 62.295762 189.410370 62.295757
97559 29680 189.410583 62.289290 189.410584 62.289299
117164 34489 189.410694 62.319967 189.410706 62.319962
107292 32471 189.410909 62.305014 189.410889 62.305023
114926 34161 189.411107 62.317423 189.411087 62.317425
97160 29714 189.411233 62.291088 189.411270 62.291092
126356 37059 189.411308 62.346133 189.411270 62.346130
116316 34647 189.411429 62.321756 189.411392 62.321720
123255 36424 189.411588 62.343548 189.411575 62.343540
102044 31027 189.411709 62.295935 189.411697 62.295937
124138 36466 189.411785 62.339905 189.411789 62.339897
123717 36438 189.411894 62.337836 189.411865 62.337811
121646 35838 189.412056 62.331615 189.412048 62.331619
101834 31021 189.412242 62.296905 189.412231 62.296898
121270 35772 189.412389 62.331216 189.412445 62.331234
105916 32115 189.412446 62.302724 189.412445 62.302731
123546 36496 189.412554 62.339605 189.412552 62.339607
103068 31337 189.412603 62.298375 189.412582 62.298393
124939 36714 189.412664 62.341076 189.412689 62.341080
101855 31106 189.412701 62.296638 189.412674 62.296642
103706 31421 189.412869 62.299662 189.412888 62.299622
111729 33485 189.413062 62.312277 189.413086 62.312305
126643 37069 189.413163 62.345769 189.413116 62.345810
103557 31499 189.413208 62.299246 189.413208 62.299290
113058 33867 189.413558 62.315494 189.413513 62.315514
125963 37143 189.413571 62.349900 189.413544 62.349899
117224 34473 189.413993 62.321987 189.413986 62.321991
126852 37110 189.414270 62.346650 189.414246 62.346649
110952 33320 189.414292 62.311559 189.414291 62.311565
111713 33531 189.414552 62.313183 189.414566 62.313183
125176 36915 189.414595 62.343955 189.414612 62.343967
123736 36490 189.414824 62.340855 189.414825 62.340862
122285 36032 189.415073 62.333521 189.415070 62.333515
98749 30654 189.415114 62.297353 189.415115 62.297359
113845 33952 189.415137 62.315994 189.415131 62.315994
126797 37113 189.415143 62.346691 189.415176 62.346706
100074 30503 189.415259 62.294266 189.415253 62.294266
105312 32021 189.415530 62.302788 189.415527 62.302795
121854 35910 189.415536 62.332434 189.415573 62.332413
103622 31492 189.415618 62.299801 189.415604 62.299778
124064 36485 189.415777 62.338564 189.415756 62.338566
107056 32425 189.415809 62.305260 189.415817 62.305256
120021 35409 189.415928 62.327740 189.415939 62.327763
123660 36414 189.416160 62.337755 189.416183 62.337761
113190 33789 189.416333 62.314746 189.416351 62.314743
124544 36571 189.416364 62.339411 189.416367 62.339413
125377 36879 189.416678 62.343439 189.416672 62.343456
109820 33058 189.416753 62.309564 189.416763 62.309559
123644 36394 189.417845 62.337308 189.417831 62.337318
114030 33976 189.417857 62.316155 189.417831 62.316147
107539 32507 189.418072 62.305940 189.418076 62.305950
125005 36748 189.418166 62.342181 189.418121 62.342197
124705 36630 189.418209 62.340047 189.418198 62.340046
112509 33714 189.418455 62.314892 189.418442 62.314888
126082 36976 189.418472 62.344529 189.418457 62.344536
114250 34021 189.418523 62.316171 189.418518 62.316170
109990 33106 189.418674 62.309620 189.418686 62.309624
116795 34451 189.418686 62.319883 189.418686 62.319881
105762 32110 189.418720 62.303252 189.418701 62.303261
117046 34540 189.419015 62.321382 189.419006 62.321384
104616 31994 189.419148 62.302836 189.419144 62.302853
120378 35503 189.419182 62.329318 189.419189 62.329315
122267 36153 189.419315 62.335444 189.419312 62.335438
113949 34064 189.419456 62.316439 189.419449 62.316425
120751 35566 189.419488 62.329081 189.419479 62.329075
116976 34580 189.419765 62.322217 189.419769 62.322212
116296 34299 189.419857 62.319026 189.419861 62.319054
124210 36634 189.420125 62.340089 189.420059 62.340092
120623 35601 189.420190 62.329391 189.420258 62.329384
108744 32927 189.420547 62.308230 189.420547 62.308231
117610 34632 189.420910 62.321280 189.420929 62.321278
110105 33173 189.421220 62.310843 189.421204 62.310848
117992 34808 189.421709 62.323585 189.421692 62.323555
119411 35157 189.422017 62.325726 189.422043 62.325745
110320 33155 189.422076 62.309899 189.422073 62.309891
110629 33228 189.422317 62.310483 189.422317 62.310490
105277 31970 189.422541 62.301674 189.422531 62.301697
